atomic_radius_avg,atomic_radius_delta,atomic_radius_rahm_avg,atomic_radius_rahm_delta,atomic_volume_avg,atomic_volume_delta,atomic_weight_avg,atomic_weight_delta,atomic_weight_uncertainty_avg,atomic_weight_uncertainty_delta,boiling_point_avg,boiling_point_delta,c6_avg,c6_delta,c6_gb_avg,c6_gb_delta,covalent_radius_avg,covalent_radius_delta,covalent_radius_bragg_avg,covalent_radius_bragg_delta,covalent_radius_cordero_avg,covalent_radius_cordero_delta,covalent_radius_pyykko_avg,covalent_radius_pyykko_delta,covalent_radius_pyykko_double_avg,covalent_radius_pyykko_double_delta,covalent_radius_pyykko_triple_avg,covalent_radius_pyykko_triple_delta,density_avg,density_delta,dipole_polarizability_avg,dipole_polarizability_delta,dipole_polarizability_unc_avg,dipole_polarizability_unc_delta,electron_affinity_avg,electron_affinity_delta,en_allen_avg,en_allen_delta,en_ghosh_avg,en_ghosh_delta,en_miedema_avg,en_miedema_delta,en_pauling_avg,en_pauling_delta,en_robles_bartolotti_avg,en_robles_bartolotti_delta,evaporation_heat_avg,evaporation_heat_delta,fusion_heat_avg,fusion_heat_delta,gas_basicity_avg,gas_basicity_delta,group_id_avg,group_id_delta,heat_of_formation_avg,heat_of_formation_delta,lattice_constant_avg,lattice_constant_delta,mass_avg,mass_delta,melting_point_avg,melting_point_delta,metallic_radius_avg,metallic_radius_delta,metallic_radius_c12_avg,metallic_radius_c12_delta,miedema_electron_density_avg,miedema_electron_density_delta,miedema_molar_volume_avg,miedema_molar_volume_delta,molar_heat_capacity_avg,molar_heat_capacity_delta,proton_affinity_avg,proton_affinity_delta,specific_heat_avg,specific_heat_delta,specific_heat_capacity_avg,specific_heat_capacity_delta,thermal_conductivity_avg,thermal_conductivity_delta,vdw_radius_avg,vdw_radius_delta,vdw_radius_alvarez_avg,vdw_radius_alvarez_delta,vdw_radius_batsanov_avg,vdw_radius_batsanov_delta,vdw_radius_mm3_avg,vdw_radius_mm3_delta,vdw_radius_uff_avg,vdw_radius_uff_delta,S_mix,T,VEC
137.0,2.449489742783178,230.40000000000003,6.102458520956943,6.9281169853802576,0.2814202688188498,57.3796535,3.775058760449531,0.000981,0.001053395936958179,3068.4,141.14491666369003,437.35,114.96837608664393,492.90000000000003,149.13044625427767,114.44999999999999,4.737879272417136,137.8,1.9390719429665317,135.15,6.255197838597913,114.44999999999999,4.737879272417136,107.3,5.030904491242106,103.25,7.515816655560459,8.307,0.7576615339318737,60.574999999999996,13.795175787209093,5.2749999999999995,4.051157242072937,0.7711641149999999,0.3539942265619591,10.6235,0.5142302499853547,0.14164047999999999,0.006929547862782975,4.8845,0.2718358879912656,1.8264999999999998,0.09926101953939422,4.0105,1.0642578399993115,355.185,29.310139457191266,16.6635,2.909089677201443,719.395,41.97369980118503,8.600000000000001,1.7435595774162693,405.0,30.98166554593217,3.0235,0.41893048349338347,57.3796535,3.775058760449531,1808.0430000000001,258.2705175024823,117.0,1.4832396974191326,126.15,1.620956507744733,5.0165,0.7799889422293114,6.934,0.258348601699332,24.685,0.9316356583987108,742.295,41.97369980118503,0.4314,0.02248644035858055,0.4314,0.02248644035858055,138.865,110.2866731522898,200.9,3.845776904605882,241.54999999999998,2.6167728216259047,202.0,2.449489742783164,223.75,1.4097872179871547,300.16,21.82939302866665,13.170795686273172,1100,8.600000000000001
137.25,2.48746859276655,230.8,6.257795138864806,6.953175479448188,0.27280277988917884,57.237233499999995,3.7765389927004267,0.0010609999999999999,0.0010669034632992808,3065.8,139.42032671027565,442.79999999999995,114.3707130344128,500.65000000000003,147.75867994808291,114.75,4.635461142108726,138.04999999999998,1.8834808201837363,136.05,5.8691992639541555,114.75,4.635461142108726,107.7,4.828043081829324,103.30000000000001,7.503998933901843,8.2555,0.7505762786019818,61.225,13.538348311370926,5.325,4.028880117352712,0.720914115,0.3668952077865009,10.599,0.5010179637498045,0.1412428,0.006826144121903675,4.871,0.26237187349256763,1.8225,0.0974102150700839,3.981,1.0444132323941515,353.25500000000005,28.973703163385935,16.473,2.965080268727981,720.245,42.029959255274086,8.5,1.7175564037317668,404.27000000000004,30.55065793072222,2.9909999999999997,0.40410270971623047,57.237233499999995,3.7765389927004267,1812.1930000000002,257.6194398934211,117.10000000000001,1.4106735979665885,126.25,1.5451537140362444,5.026,0.7852540990023548,6.9585,0.24856136063354672,24.636499999999998,0.8822090171835694,743.145,42.029959255274086,0.43165,0.02265231776220703,0.43165,0.02265231776220703,138.34,110.53845665649578,201.25000000000003,3.793085815006035,241.75,2.6433879775772606,202.25,2.4874685927665356,223.8,1.363818169698573,300.55,21.59489523012326,13.170795686273172,1100,8.5
137.5,2.5,231.20000000000002,6.384355879804947,6.978233973516117,0.26151384184885684,57.0948135,3.7726460169391394,0.001141,0.0010743011682019152,3063.2000000000003,137.6250249772911,448.25,113.50853492138818,508.40000000000003,145.96314603351078,115.05,4.510820324508607,138.3,1.7916472867168918,136.95,5.305421755148219,115.05,4.510820324508607,108.1,4.581484475582123,103.35,7.491828882188915,8.204,0.7398472815385617,61.875,13.24469233315746,5.375,4.005855089740517,0.670664115,0.37264211994110336,10.5745,0.4862147159434814,0.14084512000000002,0.006697578278646699,4.857500000000001,0.25183079636930805,1.8185,0.09535591224460076,3.9515,1.0233341340930635,351.32500000000005,28.50292748122551,16.2825,3.0079924783815533,721.0949999999999,42.068972830341366,8.4,1.6852299546352716,403.54,30.09578043513742,2.9584999999999995,0.38598283640597286,57.0948135,3.7726460169391394,1816.3430000000003,256.89968160937843,117.2,1.3266499161421599,126.35000000000001,1.4585952145814822,5.0355,0.7903700082872578,6.983,0.23584104816592055,24.588,0.8270042321536205,743.9950000000001,42.068972830341366,0.4319,0.022814249932881864,0.4319,0.022814249932881864,137.815,110.78718010221219,201.6,3.7067505985701277,241.95,2.654712790491657,202.5,2.499999999999986,223.85000000000002,1.3143439428094805,300.94,21.35070022270933,12.92450606822951,1100,8.4
137.75,2.48746859276655,231.6,6.483826030978931,7.003292467584047,0.24718771407966283,56.9523935,3.7633631584085467,0.001221,0.0010757151109843162,3060.6,135.7562061196467,453.7,112.37575361260097,516.15,143.72796352832665,115.35,4.3620522692879256,138.54999999999998,1.6575584454250776,137.85,4.497499305169485,115.35,4.3620522692879256,108.5,4.283689998120779,103.39999999999999,7.4793047805260615,8.1525,0.7253128635285602,62.525000000000006,12.911695279861588,5.425000000000001,3.982069185737485,0.620414115,0.37156706071946105,10.549999999999999,0.46967009698297835,0.14044743999999998,0.0065423670991010645,4.843999999999999,0.24007082288358136,1.8144999999999998,0.09308463890460122,3.9219999999999997,1.0009425557942873,349.395,27.891010648594293,16.092000000000002,3.038380489668797,721.945,42.09078848156685,8.3,1.6462077633154328,402.81,29.615933211702117,2.926,0.36407966161267513,56.9523935,3.7633631584085467,1820.4930000000002,256.11066360267006,117.3,1.2288205727444508,126.45,1.3592277219068185,5.044999999999999,0.7953395501293771,7.007499999999999,0.219678742713081,24.5395,0.7647710441694294,744.845,42.09078848156684,0.43215,0.022972320300744548,0.43215,0.022972320300744548,137.29,111.0328640538467,201.95,3.5843409436045564,242.14999999999998,2.6509432283623124,202.75,2.4874685927665356,223.9,1.26095202129184,301.33000000000004,21.096471268911305,12.376998866992711,1100,8.3
137.0,2.449489742783178,229.8,6.764613810115105,6.952988158133066,0.27270595888515525,57.6222835,4.000886688290079,0.001111,0.0011312307456924958,3050.75,147.25569598490918,431.35,121.13598763373335,486.45,155.9456555983526,114.55,4.6634214907082905,137.9,1.841195263952197,135.55,5.766064515768099,114.55,4.6634214907082905,108.0,5.079370039680118,104.2,8.328265125462805,8.31,0.760118411828052,60.449999999999996,13.910337882308971,5.1499999999999995,4.156621224023185,0.7751141149999999,0.35867612609525557,10.614999999999998,0.5071439637814891,0.14183872,0.007139485344939095,4.847,0.27740043258798264,1.8259999999999998,0.09886354231970447,3.9485,1.0406645713196927,351.485,30.755865700708217,16.433500000000002,3.00541390660255,715.31,46.06635323096457,8.65,1.7965244223221681,400.365,33.69522035838318,3.028,0.4246834114961403,57.6222835,4.000886688290079,1789.5240000000001,276.00516481399404,117.14999999999999,1.4239030865898141,126.35,1.5898113095584645,4.9075,0.871343072503592,6.960000000000001,0.24943937139112596,24.6035,0.8765801446530712,738.2099999999999,46.06635323096458,0.42845,0.02442636894833123,0.42845,0.02442636894833123,154.37,123.46437178392802,200.85,3.902242944769072,241.45,2.71062723368596,202.0,2.449489742783164,223.95,1.4309088021254044,303.465,23.9431884885869,13.17079568627317,1100,8.65
137.25,2.48746859276655,230.20000000000002,6.939740629158989,6.978046652200996,0.2614307953453163,57.4798635,4.010908019423626,0.0011910000000000002,0.0011346907067566914,3048.15,145.28798986839897,436.8,120.83981132060741,494.20000000000005,154.9572844367118,114.85000000000001,4.552746423863286,138.15,1.7684739183827394,136.45000000000002,5.2770730523652984,114.85000000000001,4.552746423863286,108.39999999999999,4.8207883172775805,104.25,8.311889075294498,8.2585,0.7532614088083897,61.099999999999994,13.661625086350453,5.199999999999999,4.136423575989287,0.724864115,0.37194854414044926,10.5905,0.49332012932780306,0.14144104000000002,0.007050356951772024,4.833500000000001,0.26623814527599143,1.822,0.09698453484963467,3.919,1.018567130826437,349.55500000000006,30.199875413650304,16.243000000000002,3.0452883278927794,716.16,46.19285009609172,8.55,1.7741194999210173,399.63500000000005,33.19758839132747,2.9955,0.41042021149061364,57.4798635,4.010908019423626,1793.6740000000002,275.6749431921589,117.25,1.3369741957120937,126.45,1.4991664350564948,4.917000000000001,0.8772405599378086,6.984500000000001,0.23661096762407285,24.555,0.8190451757992347,739.06,46.19285009609172,0.42869999999999997,0.024609144641779,0.42869999999999997,0.024609144641779,153.84500000000003,123.75512706550788,201.2,3.8548670534792766,241.65,2.7436289836637897,202.25,2.4874685927665356,224.0,1.3784048752090097,303.85499999999996,23.675208024429274,13.029541627081478,1100,8.55
137.5,2.5,230.6,7.08801805866774,7.003105146268926,0.2471188484280233,57.3374435,4.015856705015351,0.001271,0.0011325029801285294,3045.5499999999997,143.24608197085183,442.25,120.29624890244915,501.95,153.5719619592066,115.15,4.4189930979805725,138.4,1.6552945357246849,137.35,4.563715591489022,115.15,4.4189930979805725,108.8,4.512205669071391,104.3,8.295179322956196,8.207,0.7427792404207322,61.75,13.376752221671746,5.25,4.115519408288582,0.6746141149999999,0.3781438225671546,10.565999999999999,0.4778430704739792,0.14104335999999998,0.006937327766467438,4.82,0.25387004549572184,1.8179999999999998,0.09489994731294639,3.8895,0.9951053964279362,347.62500000000006,29.507488456322406,16.052500000000002,3.0728600277266125,717.01,46.303400523071744,8.450000000000001,1.745709025009609,398.90500000000003,32.67607802353276,2.963,0.3929643749756459,57.3374435,4.015856705015351,1797.8240000000003,275.28176947266235,117.35,1.2359207094308275,126.55,1.3955285736952863,4.9265,0.8829964609215599,7.009,0.22033837613997256,24.506500000000003,0.7540376316869069,739.91,46.303400523071744,0.42895,0.024788051557151483,0.42895,0.024788051557151483,153.32,124.04297884201266,201.54999999999998,3.7745860700214533,241.85,2.7617928959282954,202.5,2.499999999999986,224.04999999999998,1.321930406640218,304.245,23.397659605182742,12.565737755674894,1100,8.450000000000001
137.5,2.5,233.6,2.90516780926679,6.888837565402694,0.2668971618457367,56.7638032,2.4210874679904815,0.0008711999999999999,0.000852651957131396,3135.85,85.20393183415892,456.0,74.18220810949214,515.05,99.38887010123416,114.19999999999999,4.106093033529554,138.1,2.0223748416156684,136.75,6.586918854821274,114.19999999999999,4.106093033529554,105.89999999999999,3.819685850956856,100.15,2.7798381247835278,8.265,0.6541750530247998,60.449999999999996,10.594692067257075,5.0,2.966479394838265,0.582626938,0.36592606734183836,10.6735,0.4182735349027,0.140846665,0.004934340151456423,4.993,0.17618456232031218,1.8355,0.07959114272329552,4.3405000000000005,0.8877357433380725,362.75,22.456012557887487,16.145999999999997,2.4540220047913177,729.9050000000001,17.417590964309614,8.4,1.2409673645990857,419.077,10.778549577749315,2.8935,0.35048930083527524,56.7638032,2.4210874679904815,1837.0000000000002,147.26991376380988,116.6,1.2409673645990857,125.6,1.2409673645990857,5.3995,0.12623291963667793,6.896,0.24280444806469267,24.944499999999998,0.8053600126651432,752.805,17.417590964309593,0.4396,0.012322337440599502,0.4396,0.012322337440599502,90.405,8.033397475539223,201.70000000000002,3.1480152477394387,242.15,2.17428149051589,202.49999999999997,2.499999999999986,223.1,0.8888194417315518,290.10499999999996,5.852390537207861,11.099898062575058,1100,8.4
137.75,2.48746859276655,234.0,2.792848008753788,6.913896059470624,0.2615848815193616,56.6213832,2.386927700360562,0.0009512000000000001,0.00087933120040176,3133.2500000000005,84.41913290244102,461.45,71.85156574494393,522.8,95.53826458545288,114.5,4.006245124802017,138.35,1.9306734576307822,137.65,5.9856077385675714,114.5,4.006245124802017,106.30000000000001,3.7027017163147233,100.2,2.8035691537752374,8.213500000000002,0.6425984360391797,61.1,10.265963179361204,5.05,2.940663190506523,0.532376938,0.35249692414156414,10.649,0.40495555311663545,0.140448985,0.0047216473843643796,4.979500000000001,0.1700433768189751,1.8315,0.07773512719485316,4.311,0.8750422846925743,360.82000000000005,22.66858178184071,15.9555,2.4807165799421744,730.755,17.036181350290914,8.299999999999999,1.1874342087037917,418.347,10.498030815348177,2.8609999999999998,0.31967014249066183,56.6213832,2.386927700360562,1841.1500000000003,145.30037852669207,116.7,1.1874342087037917,125.7,1.1874342087037917,5.409000000000001,0.12999615378925636,6.9205000000000005,0.2363360954234457,24.896,0.7642800533835746,753.655,17.036181350290892,0.43985,0.012459032867763061,0.43985,0.012459032867763061,89.88000000000001,8.321814705940042,202.05,2.991237202229205,242.35,2.1511624764298953,202.75,2.4874685927665356,223.15,0.8529361054615932,290.495,5.648935740473608,10.781962092772803,1100,8.299999999999999
137.25,2.48746859276655,232.6,4.5431266766402185,6.888650244087573,0.266753021673936,57.1488532,2.8233137854019272,0.0009212,0.0009420166452881816,3120.8,107.77025331695198,444.55,86.01480977134112,500.84999999999997,113.02003141036548,114.0,4.110960958218885,137.95000000000002,1.9868316486305528,136.25,6.5488548617296445,114.0,4.110960958218885,106.2,4.261455150532504,101.05,5.142713291638958,8.3195,0.6643227754638552,59.675,11.011669946016362,4.824999999999999,3.1195953263203866,0.636826938,0.3780591047456252,10.6895,0.42278215430644683,0.14144258499999998,0.005403318395789295,4.969,0.21215324649884562,1.8389999999999997,0.08080222769206304,4.308,0.8964518949726193,360.98,25.38370737303754,16.1065,2.4974392385001076,724.97,27.464670032607344,8.549999999999999,1.3592277219068185,415.17199999999997,20.828945628619806,2.9305000000000003,0.3835554066885253,57.1488532,2.8233137854019272,1814.3310000000001,180.62171092922358,116.64999999999999,1.2757350822173072,125.7,1.3453624047073711,5.281,0.4970603585078979,6.8975,0.24408758673885908,24.911499999999997,0.8118083209723831,747.87,27.46467003260734,0.43639999999999995,0.01691862878604529,0.43639999999999995,0.01691862878604529,106.43500000000002,68.01494155698438,201.3,3.3331666624997918,241.85,2.308137777516758,202.25,2.4874685927665356,223.25,1.0897247358851583,293.02,14.215540791682889,12.293295537162498,1100,8.549999999999999
137.5,2.5,232.99999999999997,4.560701700396552,6.913708738155503,0.2614557664127757,57.0064332,2.813634249849927,0.0010012,0.0009620828238774456,3118.2000000000003,106.78505279298221,450.0,84.75258108164022,508.59999999999997,110.648271563545,114.3,4.026164427839471,138.2,1.9131126469708992,137.15,6.018928476066151,114.3,4.026164427839471,106.6,4.127953488110059,101.10000000000001,5.146843692983108,8.268,0.6572107728879676,60.324999999999996,10.742759189333064,4.875,3.0978823412131065,0.586576938,0.372462053704889,10.665,0.4105666815512435,0.141044905,0.005255098658395959,4.9555,0.20551094861344965,1.835,0.07915175298121956,4.278499999999999,0.8827982498849893,359.05,25.43801289409219,15.916,2.5206911750549685,725.82,27.378031339013404,8.45,1.3219304066402287,414.442,20.546902345609183,2.898,0.3589791080271943,57.0064332,2.813634249849927,1818.4810000000002,179.54422201507907,116.75,1.2196310917650468,125.8,1.2884098726725126,5.2905,0.5002846689635811,6.922,0.23749947368362742,24.862999999999996,0.7689934980219271,748.7199999999999,27.378031339013397,0.43665,0.017065388949566905,0.43665,0.017065388949566905,105.91000000000001,68.17316847558135,201.65,3.2291639784935047,242.05,2.3124662159694354,202.49999999999997,2.499999999999986,223.29999999999998,1.053565375285265,293.40999999999997,14.052327209398454,12.03494894104721,1100,8.45
137.75,2.48746859276655,233.4,4.5431266766402185,6.938767232223433,0.25358470923717696,56.864013199999995,2.796677982931993,0.0010812000000000003,0.000975198113205722,3115.6000000000004,105.72675867537035,455.45,83.11466477102582,516.3499999999999,107.66813595488685,114.6,3.91663120551322,138.45000000000002,1.8020821290940099,138.04999999999998,5.286539510870982,114.6,3.91663120551322,107.0,3.9496835316262997,101.14999999999999,5.150485414016819,8.216500000000002,0.6459278210450451,60.975,10.426498693233505,4.925,3.0752032453156652,0.536326938,0.359829336240201,10.6405,0.39646532004703783,0.14064722500000001,0.005071486504751344,4.942000000000001,0.1977270846394088,1.831,0.07725930364687479,4.2490000000000006,0.8679279924048999,357.12,25.345662350785002,15.7255,2.529423798021992,726.67,27.26463093460097,8.35,1.2757350822173072,413.712,20.23461430321814,2.8655,0.3294005919848962,56.864013199999995,2.796677982931993,1822.6310000000003,178.36369546238944,116.85,1.1521718621802912,125.9,1.2206555615733703,5.300000000000001,0.5033090501868608,6.9465,0.2281068828422326,24.8145,0.7203920807449231,749.57,27.264630934600962,0.4369,0.01720726590716841,0.4369,0.01720726590716841,105.38500000000002,68.32699521419042,202.0,3.082207001484488,242.25,2.299456457513384,202.75,2.4874685927665356,223.35000000000002,1.0136567466356572,293.79999999999995,13.876238683447331,11.575758912053264,1100,8.35
137.0,2.449489742783178,231.60000000000002,5.5533773507659285,6.888462922772453,0.26660867196040555,57.5339032,3.127940205473973,0.0009712,0.0010211637283021758,3105.75,124.56379891445187,433.1,95.03625623939529,486.65,123.55414804853781,113.8,4.106093033529554,137.8,1.9390719429665317,135.75,6.472055314967572,113.8,4.106093033529554,106.5,4.642197755374064,101.95,6.599052962357554,8.374,0.669898499774406,58.9,11.360677796680973,4.6499999999999995,3.2561480310329873,0.6910269379999999,0.38220440421568097,10.7055,0.4266435866153389,0.142038505,0.005773538373430546,4.945,0.24046829312822085,1.8424999999999998,0.0818458917722814,4.2755,0.9039163401554373,359.21000000000004,27.894926061920298,16.066999999999997,2.539500147666859,720.0350000000001,34.00787078015912,8.7,1.452583904633395,411.267,26.851718213179588,2.9675,0.41066866206225194,57.5339032,3.127940205473973,1791.6620000000003,206.2333879273674,116.7,1.307669683062202,125.8,1.4352700094407322,5.1625000000000005,0.6709088984355477,6.899000000000001,0.2453548450713783,24.8785,0.8168737662576756,742.935,34.00787078015912,0.4332,0.020003999600079984,0.4332,0.020003999600079984,122.465,93.13220321134898,200.9,3.462657938636157,241.55,2.3973944189473704,202.0,2.449489742783164,223.4,1.2409673645990733,295.935,18.786119210736427,12.840802738399296,1100,8.7
137.25,2.48746859276655,232.0,5.639148871948674,6.913521416840382,0.26132645323988,57.391483199999996,3.136737880682503,0.0010512,0.0010358491009794814,3103.15,123.39570494956459,438.55,94.55764115078168,494.3999999999999,122.29161868255731,114.1,4.036087214122105,138.04999999999998,1.8834808201837363,136.65,6.010615609070339,114.1,4.036087214122105,106.9,4.493328387732195,102.0,6.595452979136459,8.3225,0.6670672754677746,59.550000000000004,11.145514792955954,4.7,3.2380549717384355,0.6407769379999999,0.38383147522169625,10.681,0.4154864618733084,0.141640825,0.005676964726319429,4.9315,0.23324397098317445,1.8384999999999998,0.08039123086506388,4.2459999999999996,0.889299724502375,357.28000000000003,27.82183674741839,15.8765,2.559432114747332,720.885,34.061316401454604,8.6,1.42828568570857,410.537,26.5262830226928,2.935,0.3909028012178987,57.391483199999996,3.136737880682503,1795.8120000000001,205.74811832918425,116.8,1.2489995996796797,125.89999999999999,1.374772708486752,5.172000000000001,0.6749711104928862,6.923500000000001,0.23864775297496527,24.83,0.7722693830523126,743.785,34.0613164014546,0.43345,0.02016798205076552,0.43345,0.02016798205076552,121.94000000000001,93.33802762004349,201.25,3.404041715373065,241.75,2.426417111710186,202.25,2.487468592766536,223.45,1.2031209415515853,296.325,18.60190514436627,12.652063849717113,1100,8.6
